id,crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield_value
321,Safflower,1998,Rabi       ,West Bengal,48.0,16.0,2152.5,4742.4,13.92,0.4575
322,Sannhamp,1998,Whole Year ,West Bengal,1800.0,9280.0,2152.5,177840.0,522.0,4.97143
323,Sesamum,1998,Whole Year ,West Bengal,100425.0,85448.0,2152.5,9921990.0,29123.2,0.741111
324,Small millets,1998,Kharif     ,West Bengal,3742.0,1877.0,2152.5,369710.0,1085.18,0.575714
325,Small millets,1998,Rabi       ,West Bengal,1235.0,1387.0,2152.5,122018.0,358.15,1.035
326,Soyabean,1998,Kharif     ,West Bengal,800.0,461.0,2152.5,79040.0,232.0,0.481667
328,Sunflower,1998,Kharif     ,West Bengal,149.0,111.0,2152.5,14721.2,43.21,0.71
329,Turmeric,1998,Whole Year ,West Bengal,12763.0,21487.0,2152.5,1260980.0,3701.27,1.56944
330,Urad,1998,Kharif     ,West Bengal,58878.0,25071.0,2152.5,5817150.0,17074.6,0.402222
331,Urad,1998,Rabi       ,West Bengal,15112.0,9700.0,2152.5,1493070.0,4382.48,0.649091
332,Wheat,1998,Rabi       ,West Bengal,367472.0,778090.0,2152.5,36306200.0,106567.0,1.87056
333,Arecanut,1999,Whole Year ,Assam,73464.0,52924.0,2201.8,7796730.0,19835.3,0.746087
334,Arhar/Tur,1999,Kharif     ,Assam,7266.0,5102.0,2201.8,771141.0,1961.82,0.707826
336,Castor seed,1999,Kharif     ,Assam,1726.0,704.0,2201.8,183180.0,466.02,0.423333
338,Cotton(lint),1999,Kharif     ,Assam,1637.0,746.0,2201.8,173735.0,441.99,0.411739
339,Dry chillies,1999,Whole Year ,Assam,14418.0,9516.0,2201.8,1530180.0,3892.86,0.636957
340,Gram,1999,Rabi       ,Assam,2336.0,1196.0,2201.8,247920.0,630.72,0.470455
342,Linseed,1999,Rabi       ,Assam,10248.0,5323.0,2201.8,1087620.0,2766.96,0.502727
343,Maize,1999,Kharif     ,Assam,19708.0,14056.0,2201.8,2091610.0,5321.16,0.613913
344,Mesta,1999,Kharif     ,Assam,5177.0,25515.0,2201.8,549435.0,1397.79,4.62238
345,Niger seed,1999,Kharif     ,Assam,8904.0,4582.0,2201.8,944982.0,2404.08,0.548947
346,Onion,1999,Whole Year ,Assam,7365.0,17167.0,2201.8,781647.0,1988.55,2.32217
347,Other  Rabi pulses,1999,Rabi       ,Assam,106576.0,58390.0,2201.8,11310900.0,28775.5,0.532174
349,Rapeseed &Mustard,1999,Rabi       ,Assam,286241.0,129425.0,2201.8,30378800.0,77285.1,0.479565
350,Rice,1999,Autumn     ,Assam,557220.0,514156.0,2201.8,59137800.0,150449.0,1.09478
351,Rice,1999,Summer     ,Assam,294654.0,653783.0,2201.8,31271600.0,79556.6,1.99043
352,Rice,1999,Winter     ,Assam,1793990.0,2692710.0,2201.8,190397000.0,484378.0,1.5013
353,Sesamum,1999,Kharif     ,Assam,15143.0,7866.0,2201.8,1607130.0,4088.61,0.485217
354,Small millets,1999,Kharif     ,Assam,10681.0,5467.0,2201.8,1133570.0,2883.87,0.502727
356,Sweet potato,1999,Whole Year ,Assam,8955.0,30979.0,2201.8,950394.0,2417.85,3.40913
357,Tapioca,1999,Whole Year ,Assam,2836.0,13444.0,2201.8,300985.0,765.72,4.43652
358,Tobacco,1999,Whole Year ,Assam,1373.0,695.0,2201.8,145716.0,370.71,0.573913
359,Turmeric,1999,Whole Year ,Assam,10980.0,7586.0,2201.8,1165310.0,2964.6,0.667391
360,Wheat,1999,Rabi       ,Assam,76310.0,97583.0,2201.8,8098780.0,20603.7,1.25682
361,Arecanut,1999,Whole Year ,Goa,1550.0,1880.0,3879.3,164502.0,418.5,1.21
363,Black pepper,1999,Whole Year ,Goa,275.0,120.0,3879.3,29185.8,74.25,0.44
364,Cashewnut,1999,Whole Year ,Goa,53292.0,17274.0,3879.3,5655880.0,14388.8,0.32
366,Groundnut,1999,Kharif     ,Goa,350.0,513.0,3879.3,37145.5,94.5,1.47
367,Groundnut,1999,Rabi       ,Goa,1004.0,1767.0,3879.3,106555.0,271.08,1.76
368,Other  Rabi pulses,1999,Rabi       ,Goa,9227.0,8430.0,3879.3,979262.0,2491.29,0.91
369,Other Kharif pulses,1999,Kharif     ,Goa,1000.0,578.0,3879.3,106130.0,270.0,0.58
370,Ragi,1999,Kharif     ,Goa,1000.0,1070.0,3879.3,106130.0,270.0,1.07
371,Rice,1999,Kharif     ,Goa,40500.0,96281.0,3879.3,4298260.0,10935.0,2.38
372,Rice,1999,Rabi       ,Goa,16213.0,43642.0,3879.3,1720690.0,4377.51,2.69
374,Arecanut,1999,Whole Year ,Kerala,81941.0,83337.0,2914.6,8696400.0,22124.1,0.831429
376,Black pepper,1999,Whole Year ,Kerala,198406.0,47543.0,2914.6,21056800.0,53569.6,0.193571
377,Cardamom,1999,Whole Year ,Kerala,41491.0,6585.0,2914.6,4403440.0,11202.6,0.0566667
378,Cashewnut,1999,Whole Year ,Kerala,89403.0,65547.0,2914.6,9488340.0,24138.8,0.491429
380,Cotton(lint),1999,Kharif     ,Kerala,4772.0,7702.0,2914.6,506452.0,1288.44,1.61
381,Dry chillies,1999,Whole Year ,Kerala,312.0,310.0,2914.6,33112.6,84.24,0.975
383,Ginger,1999,Whole Year ,Kerala,11264.0,41344.0,2914.6,1195450.0,3041.28,3.15929
384,Groundnut,1999,Kharif     ,Kerala,6921.0,5144.0,2914.6,734526.0,1868.67,0.37
385,Jowar,1999,Kharif     ,Kerala,2529.0,1287.0,2914.6,268403.0,682.83,0.255
386,Ragi,1999,Kharif     ,Kerala,870.0,704.0,2914.6,92333.1,234.9,0.815
387,Rice,1999,Autumn     ,Kerala,121525.0,252876.0,2914.6,12897400.0,32811.8,2.08154
388,Rice,1999,Summer     ,Kerala,58021.0,144551.0,2914.6,6157770.0,15665.7,2.29286
389,Rice,1999,Winter     ,Kerala,170228.0,373259.0,2914.6,18066300.0,45961.6,2.09714
390,Sesamum,1999,Kharif     ,Kerala,2612.0,718.0,2914.6,277212.0,705.24,0.374545
395,Turmeric,1999,Whole Year ,Kerala,3971.0,8362.0,2914.6,421442.0,1072.17,1.99929
396,Arecanut,1999,Whole Year ,Meghalaya,9645.0,12510.0,6200.3,1023620.0,2604.15,1.245
397,Arhar/Tur,1999,Kharif     ,Meghalaya,871.0,647.0,6200.3,92439.2,235.17,0.78
399,Castor seed,1999,Kharif     ,Meghalaya,27.0,14.0,6200.3,2865.51,7.29,0.515
400,Cotton(lint),1999,Kharif     ,Meghalaya,7455.0,5549.0,6200.3,791199.0,2012.85,0.8
401,Dry chillies,1999,Whole Year ,Meghalaya,1790.0,1128.0,6200.3,189973.0,483.3,0.635714
403,Gram,1999,Rabi       ,Meghalaya,460.0,283.0,6200.3,48819.8,124.2,0.616667
405,Maize,1999,Kharif     ,Meghalaya,16637.0,24051.0,6200.3,1765680.0,4491.99,1.44857
406,Mesta,1999,Kharif     ,Meghalaya,4457.0,20071.0,6200.3,473021.0,1203.39,4.55667
408,Rapeseed &Mustard,1999,Rabi       ,Meghalaya,7042.0,4648.0,6200.3,747367.0,1901.34,0.654286
409,Rice,1999,Kharif     ,Meghalaya,102482.0,156887.0,6200.3,10876400.0,27670.1,1.60571
410,Rice,1999,Rabi       ,Meghalaya,3929.0,13846.0,6200.3,416985.0,1060.83,1.75571
411,Sesamum,1999,Kharif     ,Meghalaya,1304.0,680.0,6200.3,138394.0,352.08,0.588571
412,Soyabean,1999,Kharif     ,Meghalaya,1038.0,928.0,6200.3,110163.0,280.26,0.888571
413,Sugarcane,1999,Whole Year ,Meghalaya,80.0,223.0,6200.3,8490.4,21.6,2.372
414,Sweet potato,1999,Whole Year ,Meghalaya,5220.0,17591.0,6200.3,553999.0,1409.4,3.41571
416,Tobacco,1999,Whole Year ,Meghalaya,719.0,488.0,6200.3,76307.5,194.13,0.636
418,Arecanut,1999,Whole Year ,Puducherry,65.0,130.0,1434.59,6898.45,17.55,2.0
419,Bajra,1999,Kharif     ,Puducherry,170.0,470.0,1434.59,18042.1,45.9,2.76
421,Black pepper,1999,Whole Year ,Puducherry,12.0,7.0,1434.59,1273.56,3.24,0.58
422,Cashewnut,1999,Whole Year ,Puducherry,210.0,177.0,1434.59,22287.3,56.7,2.69
424,Coriander,1999,Whole Year ,Puducherry,3.0,2.0,1434.59,318.39,0.81,0.67
426,Dry chillies,1999,Whole Year ,Puducherry,11.0,35.0,1434.59,1167.43,2.97,3.305
427,Ginger,1999,Kharif     ,Puducherry,133.0,94.0,1434.59,14115.3,35.91,0.676667
428,Groundnut,1999,Kharif     ,Puducherry,898.0,2511.0,1434.59,95304.7,242.46,2.125
429,Jowar,1999,Kharif     ,Puducherry,3.0,3.0,1434.59,318.39,0.81,1.0
430,Moong(Green Gram),1999,Rabi       ,Puducherry,2453.0,1321.0,1434.59,260337.0,662.31,0.553333
432,Other  Rabi pulses,1999,Rabi       ,Puducherry,63.0,123.0,1434.59,6686.19,17.01,1.33333
433,Ragi,1999,Kharif     ,Puducherry,124.0,452.0,1434.59,13160.1,33.48,3.325
435,Rice,1999,Kharif     ,Puducherry,25444.0,59433.0,1434.59,2700370.0,6869.88,2.61
438,Urad,1999,Rabi       ,Puducherry,3159.0,2467.0,1434.59,335265.0,852.93,0.763333
439,Arecanut,1999,Whole Year ,West Bengal,7677.0,13124.0,2318.1,814760.0,2072.79,1.86412
440,Arhar/Tur,1999,Kharif     ,West Bengal,3077.0,2320.0,2318.1,326562.0,830.79,0.83
441,Bajra,1999,Kharif     ,West Bengal,146.0,96.0,2318.1,15495.0,39.42,0.606667
442,Barley,1999,Rabi       ,West Bengal,5077.0,4686.0,2318.1,538822.0,1370.79,0.776667
443,Cardamom,1999,Whole Year ,West Bengal,2875.0,690.0,2318.1,305124.0,776.25,0.24
444,Castor seed,1999,Kharif     ,West Bengal,35.0,24.0,2318.1,3714.55,9.45,0.69
446,Cotton(lint),1999,Kharif     ,West Bengal,750.0,2040.0,2318.1,79597.5,202.5,2.72
447,Dry chillies,1999,Autumn     ,West Bengal,16849.0,13874.0,2318.1,1788180.0,4549.23,0.717222
448,Dry chillies,1999,Rabi       ,West Bengal,46293.0,38430.0,2318.1,4913080.0,12499.1,1.04333
449,Ginger,1999,Kharif     ,West Bengal,9165.0,18890.0,2318.1,972681.0,2474.55,1.66278
450,Gram,1999,Rabi       ,West Bengal,26618.0,21961.0,2318.1,2824970.0,7186.86,0.826923
451,Groundnut,1999,Kharif     ,West Bengal,4804.0,3311.0,2318.1,509849.0,1297.08,1.16625
452,Groundnut,1999,Rabi       ,West Bengal,6098.0,9269.0,2318.1,647181.0,1646.46,1.525
453,Groundnut,1999,Summer     ,West Bengal,23233.0,33214.0,2318.1,2465720.0,6272.91,1.315
454,Horse-gram,1999,Rabi       ,West Bengal,4326.0,2087.0,2318.1,459118.0,1168.02,0.452
455,Jowar,1999,Kharif     ,West Bengal,1156.0,540.0,2318.1,122686.0,312.12,0.68
457,Khesari,1999,Rabi       ,West Bengal,23091.0,21964.0,2318.1,2450650.0,6234.57,0.999375
458,Linseed,1999,Rabi       ,West Bengal,9855.0,4004.0,2318.1,1045910.0,2660.85,0.360769
459,Maize,1999,Kharif     ,West Bengal,35129.0,69682.0,2318.1,3728240.0,9484.83,1.94154
460,Masoor,1999,Rabi       ,West Bengal,58760.0,34165.0,2318.1,6236200.0,15865.2,0.636471
462,Moong(Green Gram),1999,Kharif     ,West Bengal,578.0,293.0,2318.1,61343.1,156.06,0.5325
463,Moong(Green Gram),1999,Rabi       ,West Bengal,2375.0,1465.0,2318.1,252059.0,641.25,0.615
464,Moong(Green Gram),1999,Summer     ,West Bengal,7947.0,3942.0,2318.1,843415.0,2145.69,0.850625
465,Niger seed,1999,Kharif     ,West Bengal,6733.0,3528.0,2318.1,714573.0,1817.91,0.3875
466,Other Kharif pulses,1999,Kharif     ,West Bengal,783.0,419.0,2318.1,83099.8,211.41,0.591667
467,Peas & beans (Pulses),1999,Rabi       ,West Bengal,7041.0,6027.0,2318.1,747261.0,1901.07,0.931333
470,Ragi,1999,Kharif     ,West Bengal,12489.0,15051.0,2318.1,1325460.0,3372.03,0.898
471,Rapeseed &Mustard,1999,Rabi       ,West Bengal,345961.0,278540.0,2318.1,36716800.0,93409.5,0.766111
472,Rice,1999,Autumn     ,West Bengal,427155.0,827970.0,2318.1,45334000.0,115332.0,1.86889
473,Rice,1999,Summer     ,West Bengal,1474340.0,4468400.0,2318.1,156471000.0,398071.0,2.89722
474,Rice,1999,Winter     ,West Bengal,4248950.0,8463310.0,2318.1,450941000.0,1147220.0,1.90667
475,Safflower,1999,Rabi       ,West Bengal,60.0,19.0,2318.1,6367.8,16.2,0.542
477,Sannhamp,1999,Rabi       ,West Bengal,107.0,298.0,2318.1,11355.9,28.89,3.6
478,Sesamum,1999,Autumn     ,West Bengal,891.0,406.0,2318.1,94561.8,240.57,0.377778
479,Sesamum,1999,Summer     ,West Bengal,102044.0,72230.0,2318.1,10829900.0,27551.9,0.638235
480,Sesamum,1999,Winter     ,West Bengal,2510.0,1285.0,2318.1,266386.0,677.7,0.5425
481,Small millets,1999,Kharif     ,West Bengal,3702.0,1924.0,2318.1,392893.0,999.54,0.617143
482,Small millets,1999,Rabi       ,West Bengal,1505.0,1541.0,2318.1,159726.0,406.35,0.918
483,Soyabean,1999,Kharif     ,West Bengal,730.0,441.0,2318.1,77474.9,197.1,0.448333
485,Sunflower,1999,Kharif     ,West Bengal,150.0,90.0,2318.1,15919.5,40.5,0.683333
486,Tobacco,1999,Whole Year ,West Bengal,11442.0,6694.0,2318.1,1214340.0,3089.34,0.592
487,Turmeric,1999,Whole Year ,West Bengal,13283.0,20023.0,2318.1,1409720.0,3586.41,1.42556
488,Urad,1999,Kharif     ,West Bengal,60254.0,35523.0,2318.1,6394760.0,16268.6,0.566667
489,Urad,1999,Rabi       ,West Bengal,18527.0,10987.0,2318.1,1966270.0,5002.29,0.636923
490,Wheat,1999,Rabi       ,West Bengal,364155.0,850778.0,2318.1,38647800.0,98321.9,2.09667
491,Arecanut,2000,Whole Year ,Andhra Pradesh,262.0,724.0,935.6,25720.5,68.12,2.78
492,Arhar/Tur,2000,Kharif     ,Andhra Pradesh,507366.0,216457.0,935.6,49808100.0,131915.0,0.433182
493,Arhar/Tur,2000,Rabi       ,Andhra Pradesh,6098.0,2701.0,935.6,598641.0,1585.48,0.42375
494,Bajra,2000,Kharif     ,Andhra Pradesh,129475.0,135964.0,935.6,12710600.0,33663.5,1.00167
495,Bajra,2000,Rabi       ,Andhra Pradesh,14229.0,12524.0,935.6,1396860.0,3699.54,0.883125
497,Cashewnut,2000,Whole Year ,Andhra Pradesh,145315.0,31074.0,935.6,14265600.0,37781.9,0.190625
498,Castor seed,2000,Kharif     ,Andhra Pradesh,398561.0,136860.0,935.6,39126700.0,103626.0,0.339048
500,Coriander,2000,Whole Year ,Andhra Pradesh,58441.0,19993.0,935.6,5737150.0,15194.7,0.395
501,Cotton(lint),2000,Kharif     ,Andhra Pradesh,1021720.0,1662680.0,935.6,100302000.0,265647.0,1.68773
502,Dry chillies,2000,Kharif     ,Andhra Pradesh,183741.0,410643.0,935.6,18037900.0,47772.7,2.14682
503,Dry chillies,2000,Rabi       ,Andhra Pradesh,54262.0,115528.0,935.6,5326900.0,14108.1,2.02318
504,Ginger,2000,Whole Year ,Andhra Pradesh,2329.0,6515.0,935.6,228638.0,605.54,3.14875
505,Gram,2000,Kharif     ,Andhra Pradesh,100.0,173.0,935.6,9817.0,26.0,1.1575
506,Gram,2000,Rabi       ,Andhra Pradesh,200763.0,228546.0,935.6,19708900.0,52198.4,1.4145
507,Groundnut,2000,Kharif     ,Andhra Pradesh,1601350.0,1697230.0,935.6,157204000.0,416351.0,0.904091
508,Groundnut,2000,Rabi       ,Andhra Pradesh,272468.0,445720.0,935.6,26748200.0,70841.7,1.66818
509,Horse-gram,2000,Kharif     ,Andhra Pradesh,13824.0,6838.0,935.6,1357100.0,3594.24,0.5
510,Horse-gram,2000,Rabi       ,Andhra Pradesh,64789.0,13492.0,935.6,6360340.0,16845.1,0.209545
511,Jowar,2000,Kharif     ,Andhra Pradesh,332435.0,328490.0,935.6,32635100.0,86433.1,0.830909
512,Jowar,2000,Rabi       ,Andhra Pradesh,344493.0,290498.0,935.6,33818900.0,89568.2,0.840909
513,Linseed,2000,Rabi       ,Andhra Pradesh,5486.0,1093.0,935.6,538561.0,1426.36,0.2075
514,Maize,2000,Kharif     ,Andhra Pradesh,430544.0,1107160.0,935.6,42266500.0,111941.0,2.56455
515,Maize,2000,Rabi       ,Andhra Pradesh,97123.0,473602.0,935.6,9534560.0,25252.0,5.01955
517,Moong(Green Gram),2000,Kharif     ,Andhra Pradesh,392017.0,141194.0,935.6,38484300.0,101924.0,0.404091
518,Moong(Green Gram),2000,Rabi       ,Andhra Pradesh,128365.0,43016.0,935.6,12601600.0,33374.9,0.371579
519,Niger seed,2000,Kharif     ,Andhra Pradesh,18452.0,6001.0,935.6,1811430.0,4797.52,0.36
522,Other  Rabi pulses,2000,Rabi       ,Andhra Pradesh,14200.0,5471.0,935.6,1394010.0,3692.0,0.324706
523,Other Kharif pulses,2000,Kharif     ,Andhra Pradesh,19850.0,5000.0,935.6,1948670.0,5161.0,0.275263
525,Ragi,2000,Kharif     ,Andhra Pradesh,83492.0,92780.0,935.6,8196410.0,21707.9,1.172
526,Ragi,2000,Rabi       ,Andhra Pradesh,15760.0,27299.0,935.6,1547160.0,4097.6,1.63929
527,Rapeseed &Mustard,2000,Rabi       ,Andhra Pradesh,4482.0,1048.0,935.6,439998.0,1165.32,0.151538
528,Rice,2000,Kharif     ,Andhra Pradesh,3003670.0,8233810.0,935.6,294871000.0,780955.0,2.7
529,Rice,2000,Rabi       ,Andhra Pradesh,1239050.0,4224210.0,935.6,121638000.0,322154.0,2.93909
530,Safflower,2000,Rabi       ,Andhra Pradesh,16198.0,6574.0,935.6,1590160.0,4211.48,0.34
531,Sesamum,2000,Kharif     ,Andhra Pradesh,143737.0,29348.0,935.6,14110700.0,37371.6,0.192273
532,Sesamum,2000,Rabi       ,Andhra Pradesh,39066.0,7893.0,935.6,3835110.0,10157.2,0.204444
533,Small millets,2000,Kharif     ,Andhra Pradesh,64766.0,38398.0,935.6,6358080.0,16839.2,0.668125
534,Small millets,2000,Rabi       ,Andhra Pradesh,1961.0,1449.0,935.6,192511.0,509.86,0.681667
536,Sunflower,2000,Kharif     ,Andhra Pradesh,197261.0,167828.0,935.6,19365100.0,51287.9,1.03842
539,Tobacco,2000,Whole Year ,Andhra Pradesh,126144.0,463405.0,935.6,12383600.0,32797.4,3.36429
540,Urad,2000,Kharif     ,Andhra Pradesh,99423.0,28296.0,935.6,9760360.0,25850.0,0.1615
541,Urad,2000,Rabi       ,Andhra Pradesh,455864.0,362283.0,935.6,44752200.0,118525.0,0.655455
542,Wheat,2000,Rabi       ,Andhra Pradesh,14261.0,8121.0,935.6,1400000.0,3707.86,0.581818
543,Arecanut,2000,Whole Year ,Assam,73237.0,68261.0,1965.5,7189680.0,19041.6,0.957391
544,Arhar/Tur,2000,Kharif     ,Assam,7280.0,5159.0,1965.5,714678.0,1892.8,0.714348
546,Castor seed,2000,Kharif     ,Assam,1662.0,681.0,1965.5,163159.0,432.12,0.417619
548,Cotton(lint),2000,Kharif     ,Assam,1673.0,760.0,1965.5,164238.0,434.98,0.426522
549,Dry chillies,2000,Whole Year ,Assam,14688.0,9681.0,1965.5,1441920.0,3818.88,0.637826
550,Gram,2000,Rabi       ,Assam,2661.0,1329.0,1965.5,261230.0,691.86,0.462381
552,Linseed,2000,Rabi       ,Assam,10206.0,5278.0,1965.5,1001920.0,2653.56,0.505238
553,Maize,2000,Kharif     ,Assam,20241.0,14616.0,1965.5,1987060.0,5262.66,0.605652
554,Mesta,2000,Kharif     ,Assam,5049.0,24557.0,1965.5,495660.0,1312.74,4.65737
555,Niger seed,2000,Kharif     ,Assam,9044.0,4653.0,1965.5,887850.0,2351.44,0.627368
556,Onion,2000,Whole Year ,Assam,7359.0,17156.0,1965.5,722433.0,1913.34,2.3313
557,Other  Rabi pulses,2000,Rabi       ,Assam,101474.0,55752.0,1965.5,9961700.0,26383.2,0.521739
559,Rapeseed &Mustard,2000,Rabi       ,Assam,274459.0,141231.0,1965.5,26943600.0,71359.3,0.499565
560,Rice,2000,Autumn     ,Assam,539665.0,557764.0,1965.5,52978900.0,140313.0,1.19783
561,Rice,2000,Summer     ,Assam,329255.0,681027.0,1965.5,32323000.0,85606.3,1.82522
562,Rice,2000,Winter     ,Assam,1777260.0,2759650.0,1965.5,174473000.0,462087.0,1.5813
563,Sesamum,2000,Kharif     ,Assam,14960.0,8076.0,1965.5,1468620.0,3889.6,0.489565
564,Small millets,2000,Kharif     ,Assam,10591.0,5410.0,1965.5,1039720.0,2753.66,0.495455
566,Sweet potato,2000,Whole Year ,Assam,8757.0,30351.0,1965.5,859675.0,2276.82,3.43522
567,Tapioca,2000,Whole Year ,Assam,2859.0,13546.0,1965.5,280668.0,743.34,4.42348
568,Tobacco,2000,Whole Year ,Assam,1278.0,624.0,1965.5,125461.0,332.28,0.584783
569,Turmeric,2000,Whole Year ,Assam,11626.0,8032.0,1965.5,1141320.0,3022.76,0.668696
570,Wheat,2000,Rabi       ,Assam,70301.0,85695.0,1965.5,6901450.0,18278.3,1.17591
571,Arecanut,2000,Whole Year ,Goa,1600.0,2500.0,3886.9,157072.0,416.0,1.56
573,Black pepper,2000,Whole Year ,Goa,480.0,100.0,3886.9,47121.6,124.8,0.21
574,Cashewnut,2000,Whole Year ,Goa,53767.0,21335.0,3886.9,5278310.0,13979.4,0.4
576,Groundnut,2000,Kharif     ,Goa,360.0,567.0,3886.9,35341.2,93.6,1.58
577,Groundnut,2000,Rabi       ,Goa,1421.0,2584.0,3886.9,139500.0,369.46,1.82
578,Other  Rabi pulses,2000,Rabi       ,Goa,10121.0,9338.0,3886.9,993579.0,2631.46,0.92
579,Other Kharif pulses,2000,Kharif     ,Goa,650.0,314.0,3886.9,63810.5,169.0,0.48
580,Ragi,2000,Kharif     ,Goa,500.0,499.0,3886.9,49085.0,130.0,1.0
581,Rice,2000,Kharif     ,Goa,41000.0,96568.0,3886.9,4024970.0,10660.0,2.36
582,Rice,2000,Rabi       ,Goa,16207.0,45555.0,3886.9,1591040.0,4213.82,2.81
584,Arecanut,2000,Whole Year ,Karnataka,119093.0,162741.0,1213.3,11691400.0,30964.2,1.2925
585,Arhar/Tur,2000,Kharif     ,Karnataka,582763.0,263533.0,1213.3,57209800.0,151518.0,0.492083
586,Bajra,2000,Kharif     ,Karnataka,461048.0,340498.0,1213.3,45261100.0,119872.0,0.662353
587,Bajra,2000,Rabi       ,Karnataka,160.0,129.0,1213.3,15707.2,41.6,0.81
588,Bajra,2000,Summer     ,Karnataka,913.0,998.0,1213.3,89629.2,237.38,1.11
590,Black pepper,2000,Whole Year ,Karnataka,7249.0,17586.0,1213.3,711634.0,1884.74,2.26364
591,Cardamom,2000,Whole Year ,Karnataka,19881.0,1132.0,1213.3,1951720.0,5169.06,0.06
592,Castor seed,2000,Kharif     ,Karnataka,30366.0,38871.0,1213.3,2981030.0,7895.16,1.31
594,Coriander,2000,Whole Year ,Karnataka,9829.0,1467.0,1213.3,964913.0,2555.54,0.119048
595,Cotton(lint),2000,Kharif     ,Karnataka,551763.0,855236.0,1213.3,54166600.0,143458.0,1.59333
596,Dry chillies,2000,Whole Year ,Karnataka,172918.0,151043.0,1213.3,16975400.0,44958.7,1.04926
597,Garlic,2000,Whole Year ,Karnataka,5949.0,4156.0,1213.3,584013.0,1546.74,1.49133
599,Gram,2000,Rabi       ,Karnataka,369473.0,239431.0,1213.3,36271200.0,96063.0,0.622381
600,Groundnut,2000,Kharif     ,Karnataka,883611.0,881807.0,1213.3,86744100.0,229739.0,0.9464
601,Groundnut,2000,Rabi       ,Karnataka,179804.0,199299.0,1213.3,17651400.0,46749.0,1.17385
602,Horse-gram,2000,Kharif     ,Karnataka,161959.0,92938.0,1213.3,15899500.0,42109.3,0.63625
603,Horse-gram,2000,Rabi       ,Karnataka,133213.0,63457.0,1213.3,13077500.0,34635.4,0.454583
604,Jowar,2000,Kharif     ,Karnataka,402962.0,589793.0,1213.3,39558800.0,104770.0,1.39524
605,Jowar,2000,Rabi       ,Karnataka,1373420.0,945212.0,1213.3,134829000.0,357090.0,0.674211
606,Jowar,2000,Summer     ,Karnataka,5878.0,11916.0,1213.3,577043.0,1528.28,2.01857
607,Linseed,2000,Rabi       ,Karnataka,17365.0,6404.0,1213.3,1704720.0,4514.9,0.360714
608,Maize,2000,Kharif     ,Karnataka,599893.0,1961880.0,1213.3,58891500.0,155972.0,3.1712
609,Maize,2000,Rabi       ,Karnataka,57797.0,142674.0,1213.3,5673930.0,15027.2,2.39737
610,Maize,2000,Summer     ,Karnataka,11165.0,31091.0,1213.3,1096070.0,2902.9,2.77476
611,Mesta,2000,Kharif     ,Karnataka,4288.0,6666.0,1213.3,420953.0,1114.88,1.80714
612,Moong(Green Gram),2000,Kharif     ,Karnataka,435355.0,180709.0,1213.3,42738800.0,113192.0,0.41913
613,Moong(Green Gram),2000,Rabi       ,Karnataka,15474.0,4147.0,1213.3,1519080.0,4023.24,0.26875
614,Niger seed,2000,Kharif     ,Karnataka,43842.0,8382.0,1213.3,4303970.0,11398.9,0.213043
616,Other  Rabi pulses,2000,Rabi       ,Karnataka,33468.0,3985.0,1213.3,3285550.0,8701.68,0.117407
617,Other Kharif pulses,2000,Kharif     ,Karnataka,169312.0,51172.0,1213.3,16621400.0,44021.1,0.2812
619,Ragi,2000,Kharif     ,Karnataka,983456.0,1788950.0,1213.3,96545900.0,255699.0,1.644
620,Ragi,2000,Rabi       ,Karnataka,28464.0,25009.0,1213.3,2794310.0,7400.64,1.38538
621,Ragi,2000,Summer     ,Karnataka,10781.0,21376.0,1213.3,1058370.0,2803.06,1.98286
622,Rapeseed &Mustard,2000,Rabi       ,Karnataka,7637.0,2012.0,1213.3,749724.0,1985.62,0.208889
623,Rice,2000,Kharif     ,Karnataka,1120550.0,2792660.0,1213.3,110004000.0,291343.0,2.35741
624,Rice,2000,Rabi       ,Karnataka,52005.0,106335.0,1213.3,5105330.0,13521.3,2.06462
625,Rice,2000,Summer     ,Karnataka,310892.0,947744.0,1213.3,30520300.0,80831.9,2.7513
626,Safflower,2000,Rabi       ,Karnataka,93546.0,72079.0,1213.3,9183410.0,24322.0,0.764
627,Sannhamp,2000,Whole Year ,Karnataka,1424.0,354.0,1213.3,139794.0,370.24,0.285
628,Sesamum,2000,Kharif     ,Karnataka,97589.0,40039.0,1213.3,9580310.0,25373.1,0.4372
629,Small millets,2000,Kharif     ,Karnataka,71447.0,47452.0,1213.3,7013950.0,18576.2,0.686364
630,Soyabean,2000,Kharif     ,Karnataka,62553.0,65266.0,1213.3,6140830.0,16263.8,1.01
632,Sunflower,2000,Kharif     ,Karnataka,188140.0,100627.0,1213.3,18469700.0,48916.4,0.5375
633,Sunflower,2000,Rabi       ,Karnataka,261152.0,110005.0,1213.3,25637300.0,67899.5,0.510435
634,Sunflower,2000,Summer     ,Karnataka,28499.0,20405.0,1213.3,2797750.0,7409.74,0.7235
637,Tobacco,2000,Whole Year ,Karnataka,70504.0,52131.0,1213.3,6921380.0,18331.0,0.722857
638,Turmeric,2000,Whole Year ,Karnataka,9251.0,41040.0,1213.3,908171.0,2405.26,4.2981
